accuracy,train_loss,val_loss,mean_lr
0.7450980392156863,1.0770713090896606,1.684404969215393,0.001815754468393592
0.7509803921568627,1.0888762474060059,1.6692595481872559,0.00172060476157122
0.7401960784313726,1.1397219896316528,1.6900447607040405,0.0016259360402028447
0.765686274509804,1.0582672357559204,1.663702368736267,0.001531983665645994
0.7941176470588235,1.0567996501922607,1.5783230066299438,0.0014389812183071566
0.7823529411764706,1.0118680000305176,1.590048909187317,0.001347159916924081
0.7607843137254902,1.0262925624847412,1.6471413373947144,0.0012567480437195703
0.7647058823529411,1.0811606645584106,1.6355867385864258,0.0011679703768558978
0.7803921568627451,1.0612713098526,1.606394648551941,0.0010810476316008887
0.7970588235294118,0.9962112903594971,1.5474135875701904,0.0009961959115949816
0.8058823529411765,0.9642301797866821,1.5469958782196045,0.0009136261715835308
0.7950980392156862,0.992809534072876,1.5596035718917847,0.000833543692950072
0.7980392156862746,0.9826920032501221,1.540449619293213,0.0007561475733544548
0.8,0.9456434845924377,1.5422022342681885,0.0006816302317446939
0.803921568627451,0.959216296672821,1.5142556428909302,0.0006101769299731437
0.8049019607843138,0.9461253881454468,1.5215177536010742,0.0005419653122063446
0.8215686274509804,0.9281379580497742,1.5029332637786865,0.0004771649632736346
0.8098039215686275,0.9295830130577087,1.5181097984313965,0.0004159369870525431
0.8186274509803921,0.9250403046607971,1.5096626281738281,0.00035843360593916746
0.8196078431372549,0.9209256768226624,1.5068720579147339,0.0003047977823993122
0.8098039215686275,0.9295189380645752,1.5100362300872803,0.0002551628635412734
0.8205882352941176,0.9205543994903564,1.5047287940979004,0.0002096522495939169
0.8147058823529412,0.9073081612586975,1.5161492824554443,0.00016837908711426632
0.8225490196078431,0.8955012559890747,1.5103150606155396,0.00013144598768733424
0.8156862745098039,0.8990816473960876,1.5043717622756958,9.894477281755517e-05
0.8196078431372549,0.8953438401222229,1.4997472763061523,7.095624564605657e-05
0.8196078431372549,0.9083287715911865,1.5043001174926758,4.754999006131951e-05
0.8117647058823529,0.9067510962486267,1.516230821609497,2.8784197702667725e-05
0.8156862745098039,0.8880826234817505,1.503612995147705,1.470552328668351e-05
0.8186274509803921,0.8843923807144165,1.5038679838180542,5.3489686162313e-06
0.8166666666666667,0.9003360867500305,1.498250961303711,7.377955604607902e-07
